image_name,Hue,Sat,Lum,sdHue,sdSat,sdBright,Entropy,LRSymm,UDSymm,SED,NSED,ED,Order,Natural,Habitable,Preference
sun_bkueaxewlzijtzmy.jpg,0.385522268,0.144874809,0.502271601,0.262204786,0.102589827,0.197887115,7.638524924,0.015328009,0.014850463,0.03764375,0.134279167,0.172497685,2.37,6.3,3.68,4.25
8676812842_6747a2ce47_k.jpg,0.380117016,0.319671891,0.779192179,0.266499411,0.218550095,0.280551957,7.660485783,0.009160185,0.006480556,0.039875,0.076277083,0.110599537,2.38,1.74,3.33,3.57
5005682032_14e8dd73b9_o.jpg,0.260230054,0.393052146,0.523044786,0.181135423,0.221544714,0.262440954,7.639980863,0.006393981,0.006092361,0.064939583,0.060315625,0.100913889,2.38,1.45,3.54,2.57
4163458317_5b8e765cd7_o.jpg,0.273025367,0.130963953,0.547777382,0.281966691,0.13920272,0.241290141,7.504514447,0.008089352,0.008490741,0.044183333,0.087813542,0.131216667,2.39,1.91,3.8,2.88
848736616_993e336040_o.jpg,0.387792389,0.200157982,0.551464285,0.325091538,0.15456456,0.287506453,7.460187193,0.011169907,0.009957176,0.07296875,0.087435417,0.136177315,2.41,1.96,3.18,2.57
14742004974_5b0fd7bed6_k.jpg,0.485131279,0.340266208,0.461637502,0.196301088,0.212378847,0.213793096,7.435917864,0.004140509,0.001402315,0.034939583,0.050008333,0.072496759,2.41,2.05,2.94,3.31
361125714_85d26219de_o.jpg,0.319777566,0.325481638,0.542875138,0.284231761,0.244471211,0.257522283,7.622556786,0.010382639,0.007775926,0.139989583,0.026033333,0.125626389,2.43,1.44,4,2.35
16021760008_e122c06671_k.jpg,0.177431057,0.504978157,0.498259448,0.195905882,0.226788338,0.252406972,7.766141691,0.01616713,0.012322222,0.06910625,0.123283333,0.167183333,2.43,2.25,3.05,3.05
16021914030_a159428210_k.jpg,0.247619803,0.389747928,0.456947789,0.208691506,0.223018255,0.209753722,7.55598625,0.013787963,0.006720139,0.058647917,0.112354167,0.140755093,2.43,1.78,3.33,3.95
7026323479_61570249f2_k.jpg,0.199559084,0.230648737,0.521920044,0.206261753,0.320091745,0.196887647,6.920947817,0.006253704,0.003230324,0.051227083,0.048826042,0.079541204,2.46,2.27,4.48,2.38
4888786140_99d6310f91_o.jpg,0.176376055,0.31535155,0.460737756,0.185517934,0.24319017,0.271969634,7.401766384,0.007894444,0.006821296,0.138185417,0.034225,0.116374537,2.47,2.13,3.21,2.38
10277411975_40edcdf48f_k.jpg,0.395905127,0.197008281,0.51373366,0.172285822,0.134015719,0.270010191,7.62523529,0.008219213,0.00572037,0.0731125,0.051020833,0.111060648,2.48,1.07,3.17,1.94
